document_id,filename,table_name,field_name,target_table,target_field,relationship_type,evidence,page
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,,Cross,CsgRef,,cross_reference,Cross-reference CURCDL with CsgRef where CsgSad.curcdi = CsgRef.refcd1 and CsgRef.reftype = 36.,36
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgSaf,DATACODE,CsgRef,,cross_reference,DATACODE values are: – 0 (Normal) – 1 (Not available) – 2 (Semi-annual figure) – 3 (Annual figure) – 4 (Combined figure) – 8 (Insignificant figure) FOOTNOTE varchar(9) Y Cross-reference FOOTNOTE with CsgRef where CsgSaf.footnote = CsgRef.refcd1 and CsfRef.reftype = 13.,36
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,,Cross,CsgRef,,cross_reference,Cross-reference with CsgRef where CsgSdp.currcdd = CsgRef.refcd1 and CsgRef.reftype = 36.,37
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgSdp,PRCSTD,CsgRef,,cross_reference,PRCSTD cross-references with CsgRef where CsgSdp.currcdd = CsgRef.refcd1 and CsgRef.reftype = 23.,37
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,,Cross,CsgRef,,cross_reference,Cross-reference CURCDDV with CsgRef where CsgSdv.currcdd = CsgRef.refcd1 and CsgRef.reftype = 36.,37
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,,DIRSNL,CsgRef,,cross_reference,DIRSNL cross-references with CsgRef where CsgSec.dlrsni = CsgRef.refcd1 and CsgRef.reftype = 16.,38
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,,Cross,CsgRef,,cross_reference,Cross-reference EXCNTRY with CsgRef where CsgSec.excntry = CsgRef.refcd1 and CsgRef.reftype = 8.,38
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,CsgSec,SECSTAT,CsgRef,,cross_reference,SECSTAT cross-references with CsgRef where CsgSec.secstat = CsgRef.refcd1 and CsgRef.reftype = 24.,38
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,,Cross,CsgRef,,cross_reference,Cross-reference TPCI with CsgRef where CsgSec.tpci = CsgRef.refcd1 and CsgRef.reftype = 20.,38
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,,Cross,CsgRef,,cross_reference,"Cross-reference TOCURD with CsgRef, where CsgXrd.tocurd = CsgRef.refcd1 and CsgRef.reftype = 36.",39
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,,Cross,CsgRef,,cross_reference,"Cross-reference FROMCURD with CsgRef, where CsgXrd.fromcurd = CsgRef.refcd1 and CsgRef.reftype = 36.",39
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,,Cross,CsgRef,,cross_reference,"Cross-reference TOCURM with CsgRef, where CsgXrm.tocurm = CsgRef.refcd1 and CsgRef.reftype = 36.",40
qa_database_schema_compustat_global_v1_1_4_2022_02_21,QA Database Schema - Compustat Global v1.1.4 (2022-02-21).pdf,,Cross,CsgRef,,cross_reference,Cross-reference with CsgRef where CsgXrm.tocurm = CsgRef.refcd1and CsgRef.reftype = 36.,40
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSecIndMth,Item,,,cross_reference,Item cross-references CSNAItem where CSNAItem.Number = CSecIndMth.Item and Group_ = 80.,21
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSCoAFndDC2,Item,CSNAItem,,cross_reference,"Item cross-references with CSNAItem where: For CSCoAFndDC1, CSNAItem.Number = CSCoAFndDC1.Item and Group_ = 202.",28
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSCoAFnd2,Item,CSNAItem,,cross_reference,"Item cross-references with CSNAItem where: For CsCoAFnd1, CSNAItem.Number = CsCoAFnd1.Item and Group_ = 204.",29
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,Footnotes,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSCoIFntYTD.Item and Group_ = 211.,33
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSCoIFntSA,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSCoIFntQ.Item and Group_ = 212.,34
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSCoIFntSA,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSCoIFntSA.Item and Group_ = 213.,34
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSCoAFntInd,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem_CSNAITEM:__Compustat where CSNAItem.Number = CSCoAFntInd.Item and Group_ = 217.,37
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSCoIFndQ,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem_CSNAITEM:__Compustat where CSNAItem.Number = CSCoIFndQ.Item and Group_ = 218.,38
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,,LSEG,,,cross_reference,LSEG Quantitative Analytics Database Schema for Compustat North America Data 39 Field Type Nullable Description Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSCoIFndQ.Item and Group_ = 219.,39
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSCoIFndSA,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSCoIFndSA.Item and Group_ = 220.,39
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,,CSRIssueTyp,CSVSecurity,,cross_reference,CSRIssueTyp.TPCICD cross-references with CSVSecurity.TPCI.,48
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSSecMDivFn,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSSecMSptFn.Item and Group_ = 145.,55
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSSecMDivFn,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSSecMDivFn.Item and Group_ = 81.,55
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,,CSVSecurity,CSRIssueTyp,,cross_reference,CSVSecurity.TPCI cross-references with CSRIssueTyp.TPCICD.,57
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoAFntInd,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkCoAFntInd.Item and Group_ = 246.,58
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoAFndDC2,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkCoAFndDC1.Item and Group_ = 231.,61
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoAFndDC2,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkCoAFndDC2.Item and Group_ = 232.,61
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoAFnd2,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkCoAFnd1.Item and Group_ = 233.,62
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoAFnd2,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkCoAFnd2.Item and Group_ = 234.,62
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoIFntYTD,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkCoIFntYTD.Item and Group_ = 240.,66
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,Historical,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkCoIFntQ.Item and Group_ = 241.,67
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,Historical,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkCoIFntSA.Item and Group_ = 242.,67
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,Historical,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkCoIFndQ.Item and Group_ = 247.,70
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoIFndSA,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkCoIFndYTD.Item and Group_ = 248.,71
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoIFndSA,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkCoIFndSA.Item and Group_ = 249.,71
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkSecMDvFn,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkSecMSSFn.Item and Group_ = 164.,74
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkSecMDvFn,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkSecMDvFn.Item and Group_ = 81.,74
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSACoPnFndA,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSACoPnFndA.Item and Group_ = 268.,78
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSACoPnFntA,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSACoPnFntA.Item and Group_ = 269.,79
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoPnFntA,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkCoPnFntA.Item and Group_ = 271.,80
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoPnFndA,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkCoPnFndA.Item and Group_ = 270.,81
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,,Update,,,cross_reference,Update Cycle: Daily Adjusted: Yes Field Type Nullable Description KeyCode int N Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSACoIndStQC.Item and Group_ = 251.,82
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSACoIndStA,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSACoIndStA.Item and Group_ = 252.,83
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSACoIndFntQ,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSACoIndFntQ.Item and Group_ = 253.,84
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,,LSEG,,,cross_reference,LSEG Quantitative Analytics Database Schema for Compustat North America Data 85 Field Type Nullable Description Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSACoIndFntYTD.Item and Group_ = 254.,85
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSACoIndFntA,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSACoIndFntA.Item and Group_ = 255.,85
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSACoIndStYTD,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSACoIndStYTD.Item and Group_ = 256.,86
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoIndStQC,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkCoIndFntA.Item and Group_ = 262.,87
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,,Update,,,cross_reference,Update Cycle: Daily Adjusted: Yes Field Type Nullable Description KeyCode int N Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkCoIndStQC.Item and Group_ = 256.,87
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoIndFntQ,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkCoIndStA.Item and Group_ = 259.,89
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoIndFntQ,Item,,,cross_reference,Item smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkCoIndFntQ.Item and Group_ = 260.,89
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,Historical,ITEM,,,cross_reference,ITEM smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBKCOINDFNTYTD.Item and Group_ = 261.,90
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoIndStYTD,ITEM,,,cross_reference,ITEM smallint N Item is the Compustat item; it cross-references CSNAItem where CSNAItem.Number = CSBkCoIndStYTD.Item and Group_ = 263.,91
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoIndStYTD,ITEM,CSNAItem,,cross_reference,ITEM smallint N ITEM can be cross-referenced with CSNAItem where – CSNAItem.group_ = 276 (CSBnkAFnd1 and CSBnkIAFnd1) – CSNAItem.group_ = 278 (CSBnkAFnd2 and CSBnkIAFnd2) – CSNAItem.group_ = 288 (CSBnkBkAFnd1 and CSBnkBkIAFnd1) – CSNAItem.group_ = 289 (CSBnkBkAFnd2 and CSBnkBkIAFnd2) VALUE_ float Y VALUE_ is the raw value provided by Compustat.,94
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoIndStYTD,ITEM,CSNAItem,,cross_reference,ITEM smallint N ITEM can be cross-referenced with CSNAItem where CSNAItem.GName = ‘bank_afnddc1’ or ‘bank_ afnddc2’.,95
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoIndStYTD,ITEM,CSNAItem,,cross_reference,ITEM smallint N ITEM can be cross-referenced with CSNAItem where CSNAItem.GName = ‘bank_afntind’.,95
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoIndStYTD,ITEM,CSNAItem,,cross_reference,ITEM smallint N ITEM can be cross-referenced with CSNAItem where – CSNAItem.group_ = 283 (CSBnkIFndQ and CSBnkIIFndQ) – CSNAItem.group_ = 294 (CSBnkBkIFndQ and CSBnkBkIIFndQ) VALUE_ float Y VALUE_ is the raw value provided by Compustat.,96
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoIndStYTD,ITEM,CSNAItem,,cross_reference,"ITEM smallint N ITEM can be cross-referenced with CSNAItem where – CSNAItem. group_ = 284 (CSBnkIFndYTD and CSBnkIIFndYTD) Indexes Index Fields pkey_[table name] (Clustered) GVKEY, DATADATE, CONSOL, FYR, DATAFMT, ITEM [table name]_1 GVKEY, CONSOL, DATAFMT, ITEM, DATADATE [table name]_2 GVKEY, ITEM, DATADATE",96
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoIndStYTD,ITEM,CSNAItem,,cross_reference,ITEM smallint N ITEM can be cross-referenced with CSNAItem where CSNAItem.GName = ‘bank_ifntq’.,97
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBkCoIndStYTD,ITEM,CSNAItem,,cross_reference,ITEM smallint N ITEM can be cross-referenced with CSNAItem where CSNAItem.GName = ‘bank_ifntytd’.,98
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBnkAnn,ITEM,CSBnkItem,,cross_reference,ITEM smallint N Item cross-references with CSBnkItem where Item = CSBnkItem.Number and CSBnkItem.Group_ = 5.,99
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,,LSEG,CSFYE,,cross_reference,"LSEG Quantitative Analytics Database Schema for Compustat North America Data 100 NOTE For items on a fiscal basis, cross-reference Date_ with CSFYE where Code = CSFYE.Code, Date_ = CSFYE.Date_, and CSFYE.Type_ = 5.",100
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,,LSEG,CSCode,,cross_reference,"LSEG Quantitative Analytics Database Schema for Compustat North America Data 101 Field Type Nullable Description – 6 = Increasing share count on split and decreasing on reverse split, pay date – 7 = Decreasing on split and increasing on reverse split, pay date CODENUMB smallint Y CodeNumb cross-references with CSCode for translation (see CSCode notes for example of usage).",101
qa_database_schema_compustat_na_v1_1_5_2022_02_21,QA Database Schema - Compustat NA v1.1.5 (2022-02-21).pdf,CSBnkQtr,ITEM,CSBnkItem,,cross_reference,ITEM smallint N Item cross-references with CSBnkItem where Item = CSBnkItem.Number and CSBnkItem.Group_ = 5.,101
